@RELATION wada

@ATTRIBUTE mean_x numeric
@ATTRIBUTE std_x numeric
@ATTRIBUTE mean_y numeric
@ATTRIBUTE std_y numeric
@ATTRIBUTE mean_z numeric
@ATTRIBUTE std_z numeric
@ATTRIBUTE Activity {hand_wash}

@DATA
-2.0055798626732675,1.1608321347103712,-7.981544866336634,2.3536863914715567,-4.056190834653466,3.651807932820956,hand_wash
-0.9932820387087377,1.8310593344432005,-8.486414489320387,2.495454577261919,-1.999701782330097,4.591424646946314,hand_wash
0.41351210293,0.828746403544284,-6.3395688183,2.9005743495145277,-7.9638830442,2.9395595131044043,hand_wash
-1.379801271745098,2.2239841034837213,-7.7118924568627465,2.056678652076804,3.657511817647059,3.39429602588059,hand_wash
-1.8879445837254905,1.2553655250154887,-7.8073527401960785,2.532708312557899,3.1885810590098043,3.158144130271678,hand_wash
-0.9222366576762377,1.5186690379618322,-8.498062824752477,2.274889058807467,-1.1480798333663365,4.91076043612873,hand_wash
-0.28154393305882347,0.9726292317574843,-6.758721632725489,2.8561669752953494,-6.997483966568628,3.3446195900512787,hand_wash
0.03517833183960398,0.8362395876531808,-6.185315767326731,2.1546509922567885,-7.934272889108911,2.200239206826905,hand_wash
-1.3837342678627451,1.5950164116377616,-7.829389300490195,3.1603113336413493,0.12320260127450976,4.47332105954433,hand_wash
-0.87886438927,0.9196181362954539,-4.4400428758,1.9563718594573387,-9.456974185,1.7522327690355755,hand_wash
-1.6902792309708738,0.8059846094143456,-3.312474778640776,0.8535157029837946,-9.474499672815535,1.1101619929945525,hand_wash
-2.317726809158416,1.4589713102772803,-6.569182859405942,2.1622162782076746,-5.486254653930693,3.994453235939282,hand_wash
-2.7299665729702967,1.0749497493179792,-5.223051507920793,1.9143261912624032,-7.155500266934653,3.4739373662077444,hand_wash
-1.575864139117647,1.4160893589281767,-4.224708781509805,2.335812845682309,-8.89896507352941,1.7408883874027192,hand_wash
-2.406090626862745,1.048641762068128,-5.4074375,2.20498969387997,-7.433224854901962,2.8154302745043647,hand_wash
-1.1603630058199998,1.1434480700669578,-4.0762394244,2.100132846583194,-9.293334389,2.409693368353814,hand_wash
-1.865755097475728,0.8190953768398365,-5.057397632135921,2.9199520707951674,-7.451080112126213,3.534939702982354,hand_wash
-3.142763592920792,1.6776178692101982,-7.638274514851485,2.257546574703494,-0.5506054912871288,4.659530861807459,hand_wash
-1.757458215841584,0.8794469823766397,-3.0566970326732674,0.7859685402599204,-9.591495930693068,0.8275036717327351,hand_wash
-2.6124446316831675,2.0094320076279217,-5.146078856237623,2.8067322911611368,-5.027229018920792,5.793193518430489,hand_wash
-7.658074908333333,1.1260660724015037,-0.4000965653178571,0.650193000276971,4.4136788380952385,0.8245068706387846,hand_wash
-2.486283630846153,3.4663229743559474,-6.380355041403847,5.690442981808933,-1.4415024615384615,6.178350360413591,hand_wash
0.2486946029852941,1.7556170440340189,-6.311228660784313,2.0995018336444518,-7.759616695281372,7.621463028648589,hand_wash
-0.6570415948396039,1.325120128375404,-9.28720987920792,1.9676559770426836,-2.3163277344554456,5.207937661742683,hand_wash
-0.26939273611960785,1.278263461626802,-4.806064549313725,3.1579528424236885,-8.974666480392157,2.869182917672247,hand_wash
