@RELATION wada

@ATTRIBUTE mean_x numeric
@ATTRIBUTE std_x numeric
@ATTRIBUTE mean_y numeric
@ATTRIBUTE std_y numeric
@ATTRIBUTE mean_z numeric
@ATTRIBUTE std_z numeric
@ATTRIBUTE Activity {hand_wash}

@DATA
-4.854981038461538,0.21371137287661346,-1.8263866461538463,0.34362603222284815,7.38918796923077,0.17899741821310153,hand_wash
-3.631762567980198,2.5872086081875856,-3.972495570590099,2.4098073796879085,6.554457039603959,1.3014773145247087,hand_wash
-3.434141040941177,4.033416836970535,-6.702837843137254,3.005282649108692,-2.4961973911764708,5.992128323034927,hand_wash
-4.260478897029702,3.744733200969012,-4.849096475049505,3.945750734803331,-7.607483128415842,4.624703860586672,hand_wash
-4.869661720784315,4.346052807285991,-5.939636704233334,5.547718289139826,1.1901603305882351,7.138223299512255,hand_wash
-4.4389315728910885,2.2410248836979014,-6.6480999464316834,6.824280450755762,-3.103589586435644,6.3792437069132815,hand_wash
-4.112568645475248,4.72007397015896,-6.871939425980198,4.694573926326944,-2.065490913861386,7.446697800473057,hand_wash
-4.373035610823529,3.144633647443248,-6.684699095039217,5.036031466997428,1.4873540840196076,5.829168375734026,hand_wash
-4.952141563366338,1.6438880481022804,-7.313215837623763,4.151961960950644,-1.13008167519802,5.307224197483424,hand_wash
-5.0441459211764705,1.5467143572741768,-6.11522453137255,1.8818100131417579,-4.845194944607844,2.4169037070628794,hand_wash
-5.842614907843139,1.3064917480995504,-5.439230254117647,3.080609116262703,-1.5766624950392163,4.884446150986017,hand_wash
-5.56204159108911,1.4993002414878778,-5.69943512772277,1.3456991568777785,4.1522406089108905,1.9140529437684983,hand_wash
-5.177937353465348,1.1479589559572978,-5.74514201980198,1.9691835630607608,-3.4008921488118813,4.34081628688438,hand_wash
-5.464354464705882,0.9306731093833962,-4.812967856960784,3.33203766341575,0.7741196397058824,5.712548372274906,hand_wash
-4.392195798039215,1.2257647004034364,-7.95090135,1.5053587081944195,0.9784241745029414,1.7542184586243088,hand_wash
-4.136933825445545,2.0144840029858,-6.973111250495049,2.089225538155156,-4.970697055188118,3.288174019681476,hand_wash
-4.502589259009901,1.5278565969179647,-5.878978525148514,3.543825927593094,3.0815839095445536,4.696724767169084,hand_wash
-4.497588396078431,1.4811626802197684,-6.6491495196078425,1.9954986943607296,-0.8743230164705883,4.943126568551411,hand_wash
-4.914935775247526,1.2923670728713588,-5.491756069207921,3.2994697720092905,-0.7542769923762378,5.947466711005568,hand_wash
-3.910832086274509,1.494943569776837,-7.224940356862744,2.009531578954967,1.2198750266666663,4.035018336715595,hand_wash
-3.9720213316831687,0.8963942140187853,-5.6460925564356454,1.9918051232750427,3.3544026975247525,4.670523302168305,hand_wash
-3.808963389473684,1.0117131966986315,-4.386856421052632,0.5789289029279608,6.573635394736843,0.3885625370324286,hand_wash
