@RELATION wada

@ATTRIBUTE mean_x numeric
@ATTRIBUTE std_x numeric
@ATTRIBUTE mean_y numeric
@ATTRIBUTE std_y numeric
@ATTRIBUTE mean_z numeric
@ATTRIBUTE std_z numeric
@ATTRIBUTE Activity {hand_wash}

@DATA
-2.53454757869697,4.306688363415039,-7.864917521212121,3.752516820361523,-5.523822204242424,4.073505343563815,hand_wash
-3.272982025009804,2.796317222742461,-5.902560853313725,5.010958516984123,4.270225933931372,5.352226211335086,hand_wash
-3.892724852336633,1.4193932987824436,-6.899576960990099,4.035912084180116,0.09746069746534652,5.450490214758719,hand_wash
-3.3693111157843134,2.5086314190831964,-6.7936725170196075,3.143340548453306,0.9003042791764709,5.754876154007598,hand_wash
-3.9930376123529414,2.239063064536232,-6.175827862058822,3.1557696779146194,2.812375132647059,4.982699242938457,hand_wash
-4.39663108152174,0.5107648934006783,-7.720501640217392,1.3546262426700306,-2.821463178206522,2.8787349303392036,hand_wash
-4.509054446601943,0.3592264345845194,-7.0936758087378635,1.6372012363844626,-2.160505267281554,3.309911271104586,hand_wash
-4.312995744117647,0.6743876458864376,-7.117681080392157,2.26435742842601,-1.1381860669607842,3.7576371288007637,hand_wash
-3.9436344696078436,0.8100421174447349,-7.955209984313724,1.2856955487908133,0.18642409580196073,2.6680481163758207,hand_wash
-3.8241065431372543,0.9739896569694797,-8.119092710784313,1.3404206544163388,-1.2218473884313723,2.762182018211887,hand_wash
-4.342358260784314,0.6922358343959824,-6.9690841745098036,2.014078061497921,-1.5518552605882352,3.894522989865119,hand_wash
-4.572638714563107,0.6584651513905432,-6.382971177669903,2.2537846919694253,-0.7840549840291262,4.453483516324525,hand_wash
-3.46366783627451,0.8470698965795881,-8.00737212352941,1.5250233238963002,-0.30231250790196074,3.295917621345594,hand_wash
-2.362217149460784,2.4000024172181673,-8.755874373529412,1.539642477854396,-0.768730834117647,2.1733451765910567,hand_wash
-3.431335110784313,3.056712383368221,-5.947631838235294,6.144452731586707,1.7024127633333335,6.448327526278168,hand_wash
-2.0731829147058822,0.1920583243967956,-1.5472765431372555,0.15523291099958855,8.405743724509803,0.21086932149661328,hand_wash
-1.8059726203883493,0.20941503226858263,-1.6612134524271844,0.1544997860943012,8.558939461165046,0.12420000306272164,hand_wash
-1.8261183640350878,0.26738074315295757,-1.6856735596491232,0.2458372897344037,8.509420301754385,0.5168910145509045,hand_wash
