mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-1.5164775482815536,1.3229189317098207,-8.272885738834951,1.229231263513008,-0.8597189864563107,4.4342994254572075,hand_wash
-2.129807046583,1.1742520963859884,-5.819885490999999,2.804944266228989,4.5370292251999995,3.978751495632357,hand_wash
-3.3408179500000004,0.4236556419662809,-2.738184182652174,1.0059120342109076,7.802088504347826,1.1489332118157103,hand_wash
-1.8529543252830185,5.137382747092688,-5.065037039609433,5.748783451624187,5.542888580000003,2.5353113138505954,hand_wash
-1.0852284095544553,3.544117019049092,-8.020043025742574,2.4224185934525324,-0.37234254009900997,4.910017384797393,hand_wash
-2.3736052439705886,4.148944427452623,-6.468102488235295,2.834717977382608,-7.201894152941178,4.364433978314577,hand_wash
-3.1181158629411763,2.207203648912837,-6.338560080098039,4.365890773347172,2.1146026286862747,6.5319756017704105,hand_wash
-3.3586236535544547,2.393316081826501,-7.632097283168317,5.423210886596456,0.7715282774752477,6.59474250475854,hand_wash
-2.939044643059406,3.6983874722734438,-7.530510490792078,4.315696659394031,1.1427444928019803,6.723151675604219,hand_wash
-3.0380587900980394,3.059875174581811,-6.8488753311764725,5.7607198304763845,0.8343238100000001,6.7369390014999535,hand_wash
-3.174788055841584,2.039501183453653,-7.839385009900988,2.048544307329328,-0.6891609668316832,4.484118945205057,hand_wash
-2.488284402745098,3.487929176877262,-7.422224202941178,1.7996806468372706,-5.850480927450982,4.934425718860168,hand_wash
-3.2608895240196083,1.2106196566857848,-6.755246504313723,3.2600317327257082,-2.856166469705882,4.811205283945358,hand_wash
-3.062044307287128,1.4802185284731526,-6.13773553910891,2.382621159877495,5.305454397188118,2.4972486503825513,hand_wash
-3.1881385382178213,0.9533739560070171,-6.791943420594061,3.7904442752919807,-0.2254045375247525,5.748317075267404,hand_wash
-2.7919470506176474,2.038648794709927,-6.9587057941176464,2.756985275137764,3.3354873490392163,4.053964669132546,hand_wash
-3.05615162970297,4.136758409457609,-7.9245623990099014,2.3242711911084637,-4.9925604557227725,5.102034928332143,hand_wash
-3.051669862712871,1.6843847686679378,-5.556919588118811,3.0575517898375706,5.597409652277229,2.6736051696296292,hand_wash
