mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-5.539596655813954,0.47837463245074296,0.5163495015581395,0.5317059549210352,7.093852888372092,0.5065119941178055,hand_wash
-0.9678931553431371,2.8573589537378834,-6.886514679647059,3.1716604819673337,3.750365804960784,4.363180491259778,hand_wash
-1.6646808563990099,3.3740171198076268,-8.096600647524753,1.8568000237156406,-5.250582355900991,3.675547815867847,hand_wash
-2.3979898502941177,3.357309980620952,-7.229671700980392,4.080943540479273,-5.977416969705881,4.821056204512796,hand_wash
-3.217400475794059,2.9433018332658443,-5.040010344554456,3.501529741175821,5.782916934693069,3.9573058807587906,hand_wash
-3.5443001729019605,1.959071224659347,-6.84935662401961,4.756404472977416,-1.682278173431373,6.82750367395757,hand_wash
-3.342818861410891,3.723599946253371,-7.2215885421782176,3.808486825842929,1.700475688118812,5.947108261866051,hand_wash
-3.4254297453921563,1.6145631637227855,-5.91259882307843,4.35755989910908,0.3228110764705882,6.944663347927609,hand_wash
-3.109719441188119,2.355632732153052,-7.086281823762376,2.257608971904294,3.143522388455446,3.658929358776595,hand_wash
-3.1584789568627447,2.6378825413819134,-7.246941647058825,1.7966019446499717,-5.1787601147058835,3.7986310057649737,hand_wash
-2.852266710469307,1.9147431896206557,-7.761096354455446,1.2902822847837272,-5.352892386138613,1.3614277284934968,hand_wash
-4.640559618446601,1.0202739392921387,-3.213581439524273,3.7894551082742653,5.236721843495147,3.969321653277854,hand_wash
-3.7643479879999995,1.324637339194449,-6.484216029713,2.4811933236566017,1.81906523727,4.618373723266352,hand_wash
-4.289151284313726,0.8573927519258066,-4.7654783613725495,3.7955029028129785,2.2306202068627448,5.876882879844148,hand_wash
-4.0278181941188125,2.818755116717596,-7.621165553465349,2.466352272704214,-2.9250421024752478,4.952077885164187,hand_wash
-3.9922485841584163,2.0720423787197038,-5.909615824369306,3.2073789974995197,1.9328281622772276,4.497633245769703,hand_wash
-3.2498889010098035,1.7652205528540217,-8.372823903921569,2.4902809517213336,-0.7486666635362745,2.1927976721893625,hand_wash
-2.7613401138235294,1.397515691145988,-8.52454377352941,0.9544257194167444,-3.421085813921569,1.0999418340141274,hand_wash
-0.6132189275,0.8826670399090624,-9.469754588235295,3.789532831356157,-3.191539639215686,3.103409851690981,hand_wash
-3.935333125972223,2.6105854031629456,-2.2207486016666667,8.154291274032982,6.3395169000000005,5.610006707590646,hand_wash
