267165397,-3.2105236,-2.4069946,7.9981675
267165406,-3.0572424,-2.454895,7.891589
267165416,-3.0524523,-2.5207582,7.9454775
267165514,-3.2009437,-2.5004003,7.96344
267165524,-3.2284863,-2.4956102,7.8077636
267165534,-3.2165112,-2.5339308,7.7766285
267165543,-3.2260914,-2.501598,7.8951817
267165553,-3.3362622,-2.5710535,7.8736267
267165563,-3.38536,-2.4022045,7.8257265
267165573,-3.4775684,-2.3099964,7.757468
267165582,-3.4811609,-2.4022045,7.8400965
267165592,-3.4188905,-2.4908204,7.8233314
267165602,-3.429668,-2.525548,7.8867993
267165612,-3.5386415,-2.337539,7.946675
267165622,-3.8954992,-1.9172131,7.923922
267165631,-4.4104285,-1.3771362,7.902367
267165641,-5.0594788,-0.8430469,8.01134
267165651,-5.910908,-0.44427612,7.8724294
267165661,-6.7503624,-0.0047900393,8.111931
267165670,-7.601792,0.60234743,7.8233314
267165680,-7.9933777,1.1663746,7.423363
267165690,-8.716674,1.9124231,6.9599266
267165700,-9.277108,2.4285498,6.564749
267165710,-9.569301,2.5806336,5.889353
267165719,-9.558523,2.5518932,5.80433
267165729,-9.425599,2.43813,5.6654186
267165739,-9.053174,1.9172131,5.742059
267165749,-8.207732,1.1831397,6.030659
267165758,-7.1658983,0.183219,6.4473925
267165768,-6.3444066,-0.92807007,6.6306114
267165778,-5.7839723,-2.0166063,6.835386
267165788,-4.5625124,-3.0548475,6.3623695
267165798,-2.7075696,-4.26074,5.1373167
267165807,-0.36045045,-7.113208,3.251239
267165817,1.2933105,-11.206296,2.0657043
267165827,2.7422974,-15.073055,2.567461
267165837,4.7038183,-17.284857,3.382965
267165846,6.1671753,-17.96624,3.8368213
267165856,6.4473925,-16.53761,4.3457627
267165866,6.084547,-14.0934925,4.6547203
267165876,6.484515,-12.25292,3.6476147
267165886,6.6485744,-11.571537,1.2969031
267165895,6.588699,-10.908116,1.0801538
267165905,5.591173,-10.090218,0.9292676
267165915,4.9672704,-9.508227,0.7735913
267165925,4.604425,-9.53098,0.45984375
267165934,4.470304,-9.831555,0.13052857
267165944,4.4271936,-10.375225,0.45744872
267165954,4.176914,-11.297307,2.2884412
267165964,3.5817518,-11.9128275,4.5708947
267165974,1.9339783,-11.193124,5.9695864
267165983,0.09939331,-9.930948,5.146897
267165993,-0.6047424,-8.432864,3.547024
267166003,-0.74365354,-7.3706727,2.066902
267166013,-0.5484595,-6.6940794,1.3220508
267166022,0.11855347,-6.937174,1.287323
267166032,0.6969507,-7.806566,2.222578
267166042,0.6825806,-8.619676,3.5338514
267166052,0.13052857,-9.154963,4.756509
267166062,-0.7544311,-9.092691,5.400769
267166071,-1.3567786,-8.502319,5.3528686
267166081,-1.3208532,-7.5658665,4.766089
267166091,-1.1232642,-6.749165,4.4643164
267166101,-1.4537768,-6.0126967,3.911067
267166110,-1.7687219,-5.739664,3.5254688
267166120,-1.9232007,-5.3899913,3.5829492
267166130,-1.9926562,-5.4175344,3.8464015
267166140,-1.8609302,-5.8103175,4.707411
267166150,-1.839375,-6.0713744,5.247488
267166159,-1.6561561,-6.6138463,5.572013
267166169,-1.7986597,-6.5503783,4.912185
267166179,-2.4249573,-7.2461314,3.7877233
267166189,-3.7565882,-8.060438,4.629573
267166198,-5.49178,-8.293953,6.267766
267166208,-6.394702,-7.149133,7.1096153
267166218,-4.643943,-5.981561,2.7243347
267166228,-1.0023156,-6.213878,1.8166223
267166238,1.0801538,-7.6377172,4.059558
267166247,0.857417,-9.475895,6.3060865
267166257,0.123343505,-9.909393,7.108418
267166267,1.8717078,-9.80042,5.2426977
267166277,3.7925134,-8.605305,5.1624646
267166287,4.628375,-8.053253,4.3936634
267166296,4.639153,-8.035291,4.343368
267166306,3.8871167,-8.98731,5.024751
267166316,3.6116896,-9.959689,5.562433
267166326,3.906277,-9.906999,5.0331335
267166335,2.9638367,-10.608739,4.3289976
267166345,0.21315674,-11.011103,1.2274475
267166355,-1.583108,-9.869876,3.558999
267166365,-2.217788,-7.564669,4.3637257
267166375,-3.3410523,-6.5946865,4.6882505
267166384,-5.310956,-4.766089,4.3589354
267166394,-6.6641417,-3.2799792,4.142186
267166404,-7.7442956,-2.2129982,5.0894165
267166414,-8.749006,-2.102827,5.8270826
267166423,-8.652008,-2.2800586,5.691764
267166433,-7.3287597,-2.3902295,5.259463
267166443,-5.0427136,-2.2141955,2.5854235
267166453,-2.650089,-3.5625916,-0.53528684
267166463,-1.726809,-4.90021,-0.9568103
267166472,-2.1770728,-6.575526,-0.17483643
267166482,-3.988905,-9.110654,1.6765137
267166492,-6.6725245,-9.557325,4.26074
267166502,-7.9059596,-9.83874,2.5890162
267166511,-7.1431456,-8.699908,0.21794678
267166521,-5.2007847,-7.611372,-1.8118323
267166531,-3.615282,-6.915619,-1.959126
267166541,-1.9627185,-5.18881,-4.508624
267166551,-0.7113208,-5.562433,-5.540878
267166560,0.7137158,-7.7047777,-3.263214
267166579,1.9172131,-10.239906,0.4155359
267166589,3.0871801,-11.890075,0.59156984
267166599,4.5613146,-11.749966,-1.6118481
267166609,6.1288548,-10.353669,-3.234474
267166618,6.9287915,-8.378976,-4.2439747
267166628,7.4461155,-7.515571,-5.8498354
267166638,7.6940002,-8.184979,-7.3994126
267166648,6.9695067,-9.878258,-7.4880285
267166657,5.979166,-11.858939,-6.8234105
267166667,4.6643004,-13.172607,-6.508466
267166677,3.5685792,-13.733042,-6.7779055
267166687,2.5842261,-13.16183,-7.4616833
267166697,1.421444,-12.521162,-7.218589
267166706,0.13292359,-12.087664,-6.604266
267166716,-1.2011023,-11.777509,-5.9228835
267166726,-2.6836195,-11.378737,-5.182822
267166736,-3.2967443,-10.942844,-4.418811
267166745,-3.5697765,-9.989627,-3.5194812
267166755,-3.2009437,-9.139395,-3.4512231
267166765,-2.3135889,-8.737031,-4.28948
267166775,-1.9842737,-8.503517,-4.1290135
267166785,-2.374662,-8.309521,-4.038003
267166794,-2.3734643,-8.329878,-4.1290135
267166804,-1.6980689,-8.422086,-3.3673975
267166814,-1.0633887,-9.0004835,-4.7792616
267166824,-0.9029224,-8.764574,-5.918093
267166833,-2.1255798,-8.8951025,-6.302494
267166843,-3.246449,-10.114167,-4.3637257
267166853,-2.9937744,-9.713001,-2.1890478
267166863,-1.5627502,-8.568182,-5.095404
267166873,-1.0130932,-6.8066454,-7.6808276
267166882,-1.22146,-6.964717,-8.332273
267166892,-1.8729053,-7.556287,-7.777826
267166902,-2.515968,-8.061636,-7.5514965
267166912,-2.6441016,-8.031698,-7.364685
267166921,-2.330354,-7.4293504,-6.6246243
267166931,-1.6777111,-7.3371425,-5.762417
267166941,-1.7351917,-7.331155,-4.5601172
267166951,-2.1483326,-8.478369,-4.6666956
267166961,-2.5602758,-8.641231,-5.7839723
267166970,-2.4321423,-6.803053,-5.8833656
267166980,-2.13995,-5.372029,-6.849756
267166990,-1.4825171,-6.3599744,-7.6233473
267167000,-0.8789722,-7.933502,-7.157516
267167009,-0.552052,-9.992022,-5.6558385
267167019,-0.70174074,-9.928554,-4.653523
267167029,-0.90052736,-8.471184,-5.013973
267167039,-0.10657837,-9.406439,-7.897577
267167049,0.17483643,-10.318942,-8.6843405
267167058,-1.1448194,-7.2221813,-2.2261705
267167068,-1.9746937,-7.3371425,-3.3302746
267167078,-4.0679407,-7.066505,-5.357659
267167088,-2.8488758,-8.25683,-8.007748
267167097,-1.595083,-9.517808,-8.440049
267167107,-0.9939331,-9.257948,-7.332352
267167117,-0.9017249,-8.565787,-6.835386
267167127,-1.6753162,-7.2078114,-6.3683567
267167137,-2.4465125,-6.7671275,-7.7047777
267167146,-1.9579284,-6.8749037,-9.496252
267167156,-1.0873389,-8.496332,-11.839779
267167166,-1.8621277,-11.087743,-6.268964
267167176,-2.682422,-10.293794,-3.5913317
267167185,-4.7469287,-7.69879,-3.6595898
267167195,-8.834029,-9.539363,8.477172
267167205,-9.839938,-10.192005,-0.61552
267167215,-2.3207738,-6.947952,-4.60203
267167225,0.7220984,-8.449629,-10.031539
267167234,-1.4154565,-8.387359,-7.818541
267167244,-3.68354,-6.9096313,-8.410111
267167259,-2.1267774,-7.091653,-10.024354
267167269,0.48858398,-7.36229,-7.5299416
267167278,2.6560767,-7.4161777,-6.3599744
267167288,4.6882505,-8.322693,-6.5551686
267167298,5.464237,-8.065228,-5.013973
267167308,4.958888,-5.8270826,-2.2537134
267167318,3.98651,-4.242777,-0.39877075
267167327,1.2537928,-3.131488,-3.969745
