91950477,-1.5088623,-5.126539,7.1096153
91950487,-1.4992822,-5.1049843,7.249724
91950590,-1.3124707,-4.8870373,7.1730833
91950595,-1.3136683,-4.998406,7.2509217
91950604,-1.4621594,-5.0894165,7.2557116
91950614,-1.4418018,-5.0846267,7.3682775
91950624,-1.4130615,-5.1552796,7.501201
91950634,-1.3915063,-5.0654664,7.276069
91950643,-1.419049,-5.0008006,7.162306
91950653,-1.5280224,-4.8103967,7.0808754
91950663,-1.4154565,-4.7888417,7.1539235
91950673,-1.4010864,-4.888235,7.0245924
91950682,-1.465752,-4.8523097,7.09285
91950692,-1.4537768,-4.9457154,6.908434
91950702,-1.5004797,-4.863087,6.786288
91950712,-1.5843054,-4.8475194,6.7455726
91950722,-1.5998731,-4.7792616,6.849756
91950731,-1.5938855,-4.91458,6.7383876
91950741,-1.4106665,-5.173242,6.910829
91950751,-1.3939013,-5.3899913,6.9826794
91950761,-1.4441968,-5.4654346,7.0162096
91950770,-1.3615686,-5.4402866,6.8006577
91950780,-1.3615686,-5.3241286,6.3683567
91950790,-1.3986914,-5.060676,6.1552
91950800,-1.3424084,-5.095404,5.9755735
91950810,-1.350791,-5.2355127,5.9420433
91950819,-1.2537928,-5.483397,5.9983263
91950829,-1.104104,-5.948031,5.83786
91950839,-0.7544311,-6.239026,5.7935524
91950849,-0.5831873,-6.441405,6.1073
91950858,-0.6322852,-6.6066613,5.943241
91950868,-0.7041357,-6.4869103,5.771997
91950878,-0.7161108,-6.4629602,5.7001467
91950888,-0.7688013,-6.6066613,5.548063
91950898,-0.8310718,-6.9587293,5.3624487
91950907,-0.7711963,-7.125183,5.447472
91950917,-0.66342044,-7.1922436,4.763694
91950927,-0.5712122,-7.3275623,4.7840514
91950937,-0.5831873,-7.3359447,5.109774
91950946,-0.5724097,-7.345525,5.5289025
91950956,-0.6825806,-7.380253,5.464237
91950966,-0.6119275,-7.62694,5.0726514
91950976,-0.5508545,-7.67005,4.790039
91950986,-0.671803,-7.773036,4.4224033
91950995,-0.71850586,-7.897577,4.6738806
91951005,-0.8262817,-8.095166,4.7864466
91951015,-0.99752563,-8.322693,5.277426
91951025,-1.2022998,-8.429272,5.47741
91951034,-1.0250684,-8.6136875,5.132527
91951044,-0.98794556,-8.612491,4.9457154
91951054,-0.8095166,-8.497529,4.7864466
91951064,-0.7484436,-8.196955,4.59245
91951073,-0.6550378,-8.283175,4.5457473
91951083,-0.803529,-8.552615,4.770879
91951093,-0.89334226,-8.799302,5.158872
91951103,-1.0047107,-8.723859,4.931345
91951113,-1.1460168,-8.625663,4.731361
91951122,-1.2657678,-7.9299097,4.7529163
91951132,-1.2106824,-7.5047936,4.076323
91951142,-1.284928,-7.423363,3.9314246
91951152,-1.3879138,-7.406598,4.436774
91951161,-1.4837146,-7.6880126,4.6810656
91951171,-1.6393908,-8.151449,5.442682
91951181,-1.8118323,-8.537047,5.788762
91951191,-1.8297949,-8.370593,5.725294
91951201,-1.7088464,-7.8664417,5.9444385
91951210,-1.6920813,-7.571854,5.812712
91951220,-1.5759228,-7.453301,5.661826
91951230,-1.411864,-7.9203296,5.718109
91951240,-1.2741504,-8.576565,5.7288866
91951249,-0.97597045,-8.563393,5.8642054
91951259,-1.0202783,-7.826924,5.659431
91951269,-1.0502161,-6.753955,5.395979
91951279,-1.0502161,-5.999524,5.088219
91951289,-1.0322534,-5.798342,5.163662
91951298,-1.0166858,-5.868995,5.3289185
91951308,-0.99872315,-5.6091356,5.1217494
