17720833,-5.3289185,0.82867676,6.4030848
17720843,-5.3289185,1.1520044,6.7970653
17720853,-5.0726514,1.5962806,6.991062
17720951,-2.757865,-1.9291883,6.5132556
17720961,-2.4680676,-2.1627026,5.3540664
17720970,-2.4177723,-2.1998255,3.718268
17720980,-3.6308496,-3.1243029,1.5902929
17720990,-2.957849,-5.436694,0.15567628
17721000,-1.8741028,-7.5850267,-0.0011975098
17721010,-0.89932984,-9.950109,0.24788453
17721019,-0.23950195,-12.947475,-0.14130615
17721029,0.2215393,-15.308965,-0.9855505
17721039,-0.31374756,-16.62383,-2.76026
17721049,-0.55923706,-15.987953,-3.7925134
17721058,-0.37003052,-14.752123,-4.508624
17721068,1.0514135,-13.588143,-4.517007
17721078,1.9938538,-13.091177,-3.410508
17721088,2.1219873,-13.535453,-2.6225464
17721098,0.9460327,-14.595249,-2.7686427
17721107,0.5987549,-15.631095,-2.9231215
17721117,0.99992067,-14.383289,-2.2321582
17721127,1.3136683,-12.870835,-2.0932472
17721137,2.3483167,-11.294912,-2.9674292
17721146,2.9542565,-8.954978,-3.0811927
17721156,1.1100916,-7.579039,-3.6524048
17721166,-0.5640271,-7.7754307,-4.2391844
17721176,-1.8645227,-8.890312,-5.0558863
17721186,-2.6704469,-9.570498,-4.7936316
17721195,-2.2920337,-8.884325,-4.0415955
17721205,-1.0717713,-7.219786,-3.8272412
17721215,-0.11376343,-5.6630235,-4.2799
17721225,0.23111938,-5.037924,-4.4427614
17721234,0.043110352,-5.9420433,-4.6319675
17721244,-0.6646179,-7.270082,-4.3565407
17721254,-0.80113405,-8.975336,-3.2081287
17721264,0.1580713,-10.293794,-0.62031007
17721273,1.1795471,-10.619516,-0.3185376
17721283,-0.0047900393,-10.812316,3.3997302
17721293,-2.2585034,-11.620635,2.994972
17721303,-3.1913636,-11.278147,4.5601172
17721313,-3.4236803,-13.033696,3.2153137
17721322,-4.309838,-13.864768,1.0106982
17721332,-5.221143,-12.521162,1.3783337
17721342,-4.655918,-11.597882,-0.6095325
