2281474,-1.6884887,2.894381,6.7838926
2281571,-2.4776478,1.9830762,5.8019347
2281581,-2.5973988,2.0022364,5.52531
2281591,-2.635719,1.9770886,5.1217494
2281601,-2.7171497,1.971101,4.8990126
2281610,-2.7351122,1.9243982,4.6247826
2281620,-2.9255164,1.9543359,4.4595265
2281630,-3.075205,1.9423609,4.1709266
2281640,-3.1554382,1.9519409,3.9242394
2281650,-3.3805702,1.9782861,3.737428
2281659,-3.5805542,2.0680993,3.424878
2281669,-3.937412,2.1088147,3.006947
2281679,-4.3278003,2.2094054,2.7207422
2281689,-4.7816563,2.337539,2.3291564
2281698,-5.278623,2.494413,1.7507592
2281708,-5.924081,2.46687,1.4489868
2281718,-6.5743284,2.5566833,0.8298743
2281728,-7.3910303,2.4117846,0.366438
2281737,-8.144264,2.1710851,-0.18082398
2281747,-9.054371,1.8549427,-0.97237796
2281757,-10.048305,1.3986914,-1.7675244
2281767,-11.203901,0.8298743,-2.7422974
2281777,-12.317585,0.09340576,-3.7805383
2281786,-13.619279,-0.91130495,-5.0103807
2281796,-15.32573,-1.9854712,-6.157595
2281806,-16.953146,-3.234474,-7.2006264
2281816,-18.406923,-4.372108,-8.301138
2281825,-19.560125,-5.410349,-9.2818985
2281835,-20.479813,-6.5431933,-9.8447275
2281845,-21.060604,-7.5922117,-10.339299
2281855,-21.000729,-8.59333,-10.526111
2281864,-20.757635,-9.3872795,-10.676997
2281874,-19.849922,-10.048305,-10.947635
2281884,-19.053577,-10.3931875,-10.9703865
2281894,-18.69193,-10.756033,-11.133248
2281904,-17.260906,-10.773995,-9.574091
2281913,-16.586708,-10.902129,-7.771838
2281923,-15.70534,-10.938054,-5.8079224
2281933,-15.02755,-10.734478,-3.7925134
2281943,-14.237194,-10.265054,-1.9830762
2281952,-13.670772,-9.390872,-0.6861731
2281962,-13.18099,-8.309521,0.35206786
2281972,-12.660073,-6.916816,0.61791503
2281982,-12.258907,-5.6007533,0.45505372
2281992,-12.096046,-4.1685314,-0.2586621
2282001,-11.805051,-3.1722033,-1.1100916
2282011,-11.497292,-2.7518775,-2.2381458
2282025,-11.388318,-2.6345215,-3.0273046
2282035,-11.306888,-2.8500733,-3.7506006
2282045,-11.145224,-2.8452833,-4.487069
2282055,-11.006312,-2.8357031,-5.266648
2282064,-10.851833,-2.6620643,-6.058202
2282074,-10.6183195,-2.6045837,-6.441405
2282084,-10.48779,-2.5471032,-6.6629443
2282094,-10.3931875,-2.4704626,-6.581514
2282104,-10.242301,-2.4644752,-6.3551846
2282113,-9.993219,-2.4536974,-6.0689793
2282123,-9.75252,-2.102827,-5.812712
2282133,-9.433982,-1.8657203,-5.419929
2282143,-9.370514,-1.5615528,-5.051096
2282152,-9.29028,-1.3112732,-4.6738806
2282162,-9.269923,-1.2106824,-4.5301795
2282172,-9.455537,-1.341211,-4.267925
2282182,-9.780063,-1.6765137,-3.8607714
2282192,-9.927356,-2.151925,-3.67875
2282201,-9.902208,-2.7446923,-3.5278637
2282211,-9.605226,-3.2332764,-3.2428565
2282221,-9.190887,-3.6368372,-2.821333
2282231,-8.734636,-3.9278321,-2.4752526
2282240,-8.505912,-4.1613464,-2.2249732
2282250,-8.374186,-4.463119,-1.8944604
2282260,-8.254435,-4.4571314,-1.775907
2282270,-8.390951,-4.467909,-1.4166541
