294279213,-0.09220825,-7.8808117,3.9649549
294279223,-0.22632934,-7.835306,3.925437
294279233,-0.23590942,-7.897577,3.8188586
294279330,-0.04550537,-7.938292,4.1805067
294279340,0.068258055,-7.8233314,4.1565566
294279350,0.16765137,-7.904762,4.094286
294279360,0.085023195,-7.9119473,4.1685314
294279369,0.17004639,-8.072413,4.2224193
294279379,0.0742456,-8.120314,4.269122
294279389,-0.0371228,-8.259225,4.2810974
294279399,0.10657837,-8.242459,4.3565407
294279409,0.13292359,-8.389753,4.343368
294279418,0.05987549,-8.410111,4.3565407
294279428,0.03592529,-8.2233,4.2858872
294279438,-0.04670288,-8.070019,4.29427
294279448,-0.16286133,-8.008945,4.214037
294279458,-0.14489868,-8.017328,4.214037
294279467,-0.3796106,-8.017328,4.2092466
294279477,-0.50894165,-7.9909825,4.325405
294279487,-0.5760022,-7.9670324,4.315825
294279497,-0.61911255,-7.9287124,4.188889
294279506,-0.57001466,-7.7862086,4.2834926
294279516,-0.7101233,-7.7909985,4.2499623
294279526,-0.671803,-7.701185,4.1541615
294279536,-0.56881714,-7.6784325,4.2176294
294279546,-0.49337402,-7.65089,4.052373
294279555,-0.49576905,-7.5981994,4.2200246
294279565,-0.5281018,-7.5514965,4.1242237
294279575,-0.48618898,-7.538324,4.150569
294279585,-0.54366946,-7.4197707,4.0164475
294279595,-0.4514612,-7.571854,3.930227
294279604,-0.46942383,-7.765851,3.9685473
294279614,-0.46104127,-7.9766126,4.021238
294279624,-0.4897815,-8.182584,4.006868
294279634,-0.4658313,-8.01134,3.911067
294279643,-0.41194335,-7.885602,3.8931043
294279653,-0.37003052,-7.691605,3.5326538
294279663,-0.5053491,-7.6568775,3.5122962
294279673,-0.58198977,-7.5862246,3.5314562
294279683,-0.54726195,-7.570657,3.2680042
294279692,-0.5388794,-7.6341248,3.1243029
294279702,-0.4754114,-7.65089,3.0177245
294279712,-0.6119275,-7.804171,2.9602442
294279722,-0.6933582,-7.731123,2.76505
294279731,-0.92328,-7.770641,2.4728577
294279741,-0.9472302,-7.97302,2.123185
294279751,-1.111289,-7.9718227,2.0237916
294279761,-1.1184741,-8.449629,1.783092
294279771,-1.1448194,-8.885523,1.7100439
294279780,-1.0765613,-9.48308,1.5699353
294279790,-1.0633887,-9.794433,1.5495776
294279800,-1.0538086,-9.499845,1.4370117
294279810,-0.91489744,-8.928633,1.2274475
294279820,-0.94363767,-8.462802,0.89334226
294279829,-0.90531737,-8.004155,0.5388794
294279839,-1.0202783,-7.6544824,0.10298584
294279849,-1.0394385,-7.702383,-0.37003052
294279859,-1.1903247,-7.926317,-0.613125
294279868,-1.2813355,-8.448431,-0.74006104
294279878,-1.470542,-8.792117,-0.93286014
294279888,-1.7100439,-8.844807,-1.1076965
294279898,-1.6058606,-8.672366,-1.2717553
294279908,-1.3352234,-8.399334,-1.6968713
294279917,-1.0322534,-8.303533,-2.1603076
294279927,-0.7759863,-8.017328,-2.821333
294279937,-0.58198977,-7.8951817,-3.2608192
294279947,-0.43110353,-8.220904,-3.6595898
294279957,-0.4754114,-8.708291,-3.925437
294279966,-0.6251001,-9.758507,-3.9505847
294279976,-0.79514647,-10.37762,-3.8799317
294279986,-0.9891431,-10.727292,-3.8943017
294279996,-0.96519285,-10.724897,-3.9829175
294280005,-0.86699706,-10.292597,-4.439169
294280015,-0.8825647,-9.689052,-4.829557
294280025,-0.8083191,-9.1693325,-5.1504893
294280035,-0.83825684,-8.716674,-5.4091516
294280045,-0.8214917,-8.331076,-5.7193065
294280054,-0.86220706,-8.067623,-5.8582177
294280064,-1.0837463,-8.109536,-5.994734
294280074,-1.1603869,-8.432864,-5.9145007
